sensor1_smoothed,sensor1_bpm,sensor2_smoothed,sensor2_bpm,delta,status
-21.22,64.64,75.67,64.82,0.0,OK
-25.04,64.64,58.14,64.82,0.0,OK
-30.26,64.64,37.44,64.82,0.0,OK
-30.69,64.64,23.16,64.82,0.0,OK
-30.52,64.64,7.03,64.82,0.0,OK
-30.86,64.64,-9.29,64.82,0.0,OK
-30.21,64.64,-25.11,64.82,0.0,OK
-29.65,64.64,-39.55,64.82,0.0,OK
-28.17,64.64,-54.61,64.82,0.0,OK
-24.19,64.64,-66.57,64.82,0.0,OK
-18.74,64.64,-74.39,64.82,0.0,OK
-17.39,64.64,-89.19,64.82,0.0,OK
-18.53,64.64,-105.28,64.82,0.0,OK
-17.32,64.64,-115.63,64.82,0.0,OK
-15.3,64.64,-120.76,64.82,0.0,OK
-15.07,64.64,-131.61,64.82,0.0,OK
-16.41,64.64,-145.08,64.82,0.0,OK
-19.33,64.64,-152.87,64.82,0.0,OK
-20.81,64.64,-161.78,64.82,0.0,OK
-21.07,64.64,-170.14,64.82,0.0,OK
-23.93,64.64,-176.74,64.82,0.0,OK
-28.11,64.64,-182.88,64.82,0.0,OK
-29.91,64.64,-191.29,64.82,0.0,OK
-30.69,64.64,-195.02,64.82,0.0,OK
-35.11,64.64,-200.94,64.82,0.0,OK
-38.31,64.64,-206.5,64.82,0.0,OK
-41.84,64.64,-209.13,64.82,0.0,OK
-46.26,64.64,-214.78,64.82,0.0,OK
-49.98,64.64,-222.05,64.82,0.0,OK
-51.97,64.64,-226.13,64.82,0.0,OK
-53.87,64.64,-230.06,64.82,0.0,OK
-55.72,64.64,-235.9,64.82,0.0,OK
-55.68,64.64,-239.43,64.82,0.0,OK
-53.92,64.64,-241.66,64.82,0.0,OK
-50.23,64.64,-243.11,64.82,0.0,OK
-47.52,64.64,-245.06,64.82,0.0,OK
-48.13,64.64,-246.77,64.82,0.0,OK
-47.58,64.64,-248.09,64.82,0.0,OK
-50.07,64.64,-249.21,64.82,0.0,OK
-52.15,64.64,-251.17,64.82,0.0,OK
-58.07,64.64,-251.8,64.82,0.0,OK
-64.96,64.64,-252.35,64.82,0.0,OK
-69.51,64.64,-253.35,64.82,0.0,OK
-71.26,64.64,-254.25,64.82,0.0,OK
-73.28,64.64,-251.24,64.82,0.0,OK
-71.48,64.64,-244.39,64.82,0.0,OK
-62.48,64.64,-235.92,64.82,0.0,OK
-49.46,64.64,-223.6,64.82,0.0,OK
-30.73,64.64,-196.95,64.82,0.0,OK
-0.23,64.64,-159.2,64.82,0.0,OK
33.97,64.64,-116.48,64.82,0.0,OK
69.06,64.64,-60.35,64.82,0.0,OK
105.3,63.19,2.24,63.2,0.0,OK
141.25,63.19,67.88,63.2,0.0,OK
171.06,63.19,138.53,63.2,0.0,OK
195.38,63.19,207.66,63.2,0.0,OK
209.89,63.19,263.91,63.2,0.0,OK
214.73,63.19,314.03,63.2,0.0,OK
215.0,63.19,355.57,63.2,0.0,OK
208.86,63.19,393.87,63.2,0.0,OK
201.95,63.19,418.89,63.2,0.0,OK
189.43,63.19,429.28,63.2,0.0,OK
174.19,63.19,435.45,63.2,0.0,OK
159.94,63.19,437.97,63.2,0.0,OK
147.85,63.19,432.74,63.2,0.0,OK
131.72,63.19,422.42,63.2,0.0,OK
116.96,63.19,415.39,63.2,0.0,OK
104.63,63.19,400.17,63.2,0.0,OK
92.16,63.19,386.92,63.2,0.0,OK
76.69,63.19,370.23,63.2,0.0,OK
69.27,63.19,358.99,63.2,0.0,OK
59.0,63.19,341.68,63.2,0.0,OK
43.77,63.19,327.85,63.2,0.0,OK
35.24,63.19,310.18,63.2,0.0,OK
33.61,63.19,296.8,63.2,0.0,OK
26.86,63.19,283.01,63.2,0.0,OK
19.02,63.19,267.32,63.2,0.0,OK
15.44,63.19,253.45,63.2,0.0,OK
17.24,63.19,243.81,63.2,0.0,OK
21.68,63.19,234.97,63.2,0.0,OK
20.76,63.19,224.86,63.2,0.0,OK
18.04,63.19,214.7,63.2,0.0,OK
19.99,63.19,200.83,63.2,0.0,OK
23.73,63.19,196.64,63.2,0.0,OK
25.08,63.19,187.4,63.2,0.0,OK
25.22,63.19,170.35,63.2,0.0,OK
24.67,63.19,158.36,63.2,0.0,OK
21.32,63.19,147.43,63.2,0.0,OK
19.57,63.19,127.93,63.2,0.0,OK
17.55,63.19,111.48,63.2,0.0,OK
13.4,63.19,96.65,63.2,0.0,OK
3.65,63.19,73.56,63.2,0.0,OK
-3.67,63.19,51.58,63.2,0.0,OK
-11.86,63.19,37.07,63.2,0.0,OK
-16.91,63.19,14.54,63.2,0.0,OK
-22.74,63.19,-11.2,63.2,0.0,OK
-32.22,63.19,-29.9,63.2,0.0,OK
-40.78,63.19,-47.76,63.2,0.0,OK
-46.67,63.19,-67.7,63.2,0.0,OK
-51.06,63.19,-85.6,63.2,0.0,OK
-56.63,63.19,-104.87,63.2,0.0,OK
-62.69,63.19,-121.52,63.2,0.0,OK
-67.25,63.19,-137.17,63.2,0.0,OK
-70.07,63.19,-153.37,63.2,0.0,OK
-75.74,63.19,-169.5,63.2,0.0,OK
-77.09,63.19,-181.61,63.2,0.0,OK
-82.0,63.19,-191.96,63.2,0.0,OK
-92.17,63.19,-207.1,63.2,0.0,OK
-103.4,63.19,-220.13,63.2,0.0,OK
-105.61,63.19,-231.18,63.2,0.0,OK
-107.81,63.19,-243.73,63.2,0.0,OK
-112.21,63.19,-256.31,63.2,0.0,OK
-120.62,63.19,-266.62,63.2,0.0,OK
-121.64,63.19,-282.46,63.2,0.0,OK
-121.72,63.19,-295.02,63.2,0.0,OK
-124.39,63.19,-303.53,63.2,0.0,OK
-128.43,63.19,-316.15,63.2,0.0,OK
-127.63,63.19,-331.14,63.2,0.0,OK
-126.03,63.19,-341.41,63.2,0.0,OK
-125.0,63.19,-350.58,63.2,0.0,OK
-124.23,63.19,-362.84,63.2,0.0,OK
-124.48,63.19,-376.69,63.2,0.0,OK
-126.72,63.19,-384.44,63.2,0.0,OK
-126.91,63.19,-390.89,63.2,0.0,OK
-128.68,63.19,-403.17,63.2,0.0,OK
-132.25,63.19,-417.71,63.2,0.0,OK
-134.93,63.19,-424.23,63.2,0.0,OK
-134.9,63.19,-427.76,63.2,0.0,OK
-134.33,63.19,-432.4,63.2,0.0,OK
-132.95,63.19,-439.53,63.2,0.0,OK
-126.06,63.19,-442.69,63.2,0.0,OK
-117.01,63.19,-440.67,63.2,0.0,OK
-104.74,63.19,-433.6,63.2,0.0,OK
-88.31,63.19,-417.28,63.2,0.0,OK
-62.87,63.19,-389.44,63.2,0.0,OK
-30.99,63.19,-350.64,63.2,0.0,OK
1.98,63.19,-305.31,63.2,0.0,OK
33.82,64.12,-246.44,63.2,0.0,OK
72.02,64.12,-175.96,63.82,10.0,OK
107.25,64.12,-100.86,63.82,10.0,OK
131.88,64.12,-29.96,63.82,10.0,OK
150.05,64.12,34.04,63.82,10.0,OK
161.38,64.12,92.95,63.82,10.0,OK
166.33,64.12,147.56,63.82,10.0,OK
166.08,64.12,190.45,63.82,10.0,OK
160.8,64.12,217.77,63.82,10.0,OK
147.92,64.12,232.53,63.82,10.0,OK
133.27,64.12,235.95,63.82,10.0,OK
122.49,64.12,234.99,63.82,10.0,OK
111.2,64.12,229.39,63.82,10.0,OK
101.36,64.12,217.5,63.82,10.0,OK
92.18,64.12,198.61,63.82,10.0,OK
82.17,64.12,181.88,63.82,10.0,OK
75.7,64.12,164.44,63.82,10.0,OK
69.4,64.12,148.36,63.82,10.0,OK
64.32,64.12,131.62,63.82,10.0,OK
56.78,64.12,110.49,63.82,10.0,OK
48.48,64.12,91.12,63.82,10.0,OK
40.04,64.12,80.57,63.82,10.0,OK
36.03,64.12,65.69,63.82,10.0,OK
32.09,64.12,50.61,63.82,10.0,OK
29.77,64.12,35.42,63.82,10.0,OK
31.69,64.12,25.6,63.82,10.0,OK
35.56,64.12,18.62,63.82,10.0,OK
40.63,64.12,14.82,63.82,10.0,OK
43.54,64.12,8.33,63.82,10.0,OK
45.38,64.12,5.26,63.82,10.0,OK
46.43,64.12,3.3,63.82,10.0,OK
47.07,64.12,2.11,63.82,10.0,OK
44.76,64.12,0.78,63.82,10.0,OK
43.35,64.12,-4.33,63.82,10.0,OK
40.29,64.12,-8.17,63.82,10.0,OK
34.26,64.12,-13.46,63.82,10.0,OK
28.11,64.12,-21.57,63.82,10.0,OK
25.45,64.12,-30.15,63.82,10.0,OK
18.04,64.12,-37.96,63.82,10.0,OK
9.38,64.12,-50.22,63.82,10.0,OK
-1.05,64.12,-61.25,63.82,10.0,OK
-6.29,64.12,-68.26,63.82,10.0,OK
-11.68,64.12,-78.12,63.82,10.0,OK
-16.74,64.12,-92.49,63.82,10.0,OK
-24.57,64.12,-104.55,63.82,10.0,OK
-28.77,64.12,-118.43,63.82,10.0,OK
-34.93,64.12,-126.77,63.82,10.0,OK
-37.39,64.12,-133.86,63.82,10.0,OK
-38.98,64.12,-146.27,63.82,10.0,OK
-40.93,64.12,-159.37,63.82,10.0,OK
-45.88,64.12,-165.14,63.82,10.0,OK
-47.63,64.12,-172.08,63.82,10.0,OK
-46.39,64.12,-178.74,63.82,10.0,OK
-44.49,64.12,-183.66,63.82,10.0,OK
-44.98,64.12,-187.74,63.82,10.0,OK
-45.55,64.12,-193.94,63.82,10.0,OK
-45.72,64.12,-198.22,63.82,10.0,OK
-45.73,64.12,-201.54,63.82,10.0,OK
-44.64,64.12,-203.93,63.82,10.0,OK
-44.76,64.12,-207.62,63.82,10.0,OK
-45.49,64.12,-213.04,63.82,10.0,OK
-44.43,64.12,-214.98,63.82,10.0,OK
-44.56,64.12,-216.2,63.82,10.0,OK
-44.55,64.12,-223.41,63.82,10.0,OK
-45.23,64.12,-229.52,63.82,10.0,OK
-48.65,64.12,-230.93,63.82,10.0,OK
-51.51,64.12,-234.55,63.82,10.0,OK
-53.61,64.12,-240.94,63.82,10.0,OK
-54.6,64.12,-244.25,63.82,10.0,OK
-57.95,64.12,-245.28,63.82,10.0,OK
-62.83,64.12,-246.02,63.82,10.0,OK
-68.11,64.12,-248.97,63.82,10.0,OK
-72.33,64.12,-249.75,63.82,10.0,OK
-77.42,64.12,-249.77,63.82,10.0,OK
-83.2,64.12,-252.2,63.82,10.0,OK
-88.41,64.12,-255.97,63.82,10.0,OK
-88.11,64.12,-255.92,63.82,10.0,OK
-82.69,64.12,-250.74,63.82,10.0,OK
-73.78,64.12,-241.64,63.82,10.0,OK
-62.78,64.12,-228.18,63.82,10.0,OK
-41.45,64.12,-203.92,63.82,10.0,OK
-13.89,64.12,-168.19,63.82,10.0,OK
22.06,64.12,-118.07,63.82,10.0,OK
62.86,64.12,-54.65,63.82,10.0,OK
105.57,65.77,19.34,65.78,0.0,OK
141.63,65.77,97.43,65.78,0.0,OK
183.74,65.77,181.67,65.78,0.0,OK
219.27,65.77,269.38,65.78,0.0,OK
243.11,65.77,353.8,65.78,0.0,OK
258.44,65.77,427.1,65.78,0.0,OK
269.96,65.77,489.48,65.78,0.0,OK
267.42,65.77,538.96,65.78,0.0,OK
261.68,65.77,577.96,65.78,0.0,OK
252.88,65.77,605.33,65.78,0.0,OK
239.5,65.77,617.02,65.78,0.0,OK
218.64,65.77,622.26,65.78,0.0,OK
201.67,65.77,619.56,65.78,0.0,OK
187.47,65.77,612.25,65.78,0.0,OK
175.09,65.77,599.99,65.78,0.0,OK
160.0,65.77,583.74,65.78,0.0,OK
145.2,65.77,562.92,65.78,0.0,OK
137.65,65.77,547.41,65.78,0.0,OK
131.5,65.77,531.06,65.78,0.0,OK
118.87,65.77,512.35,65.78,0.0,OK
102.96,65.77,490.76,65.78,0.0,OK
89.74,65.77,469.44,65.78,0.0,OK
81.85,65.77,449.19,65.78,0.0,OK
71.01,65.77,430.5,65.78,0.0,OK
58.37,65.77,406.24,65.78,0.0,OK
47.94,65.77,384.91,65.78,0.0,OK
41.45,65.77,366.23,65.78,0.0,OK
35.4,65.77,347.85,65.78,0.0,OK
32.98,65.77,329.56,65.78,0.0,OK
30.91,65.77,318.25,65.78,0.0,OK
28.43,65.77,303.06,65.78,0.0,OK
21.86,65.77,289.54,65.78,0.0,OK
22.33,65.77,280.2,65.78,0.0,OK
21.64,65.77,269.63,65.78,0.0,OK
13.57,65.77,254.44,65.78,0.0,OK
6.68,65.77,238.93,65.78,0.0,OK
2.17,65.77,224.52,65.78,0.0,OK
-8.08,65.77,204.62,65.78,0.0,OK
-14.75,65.77,182.49,65.78,0.0,OK
-21.79,65.77,160.56,65.78,0.0,OK
-32.94,65.77,138.87,65.78,0.0,OK
-43.86,65.77,109.18,65.78,0.0,OK
-51.89,65.77,83.29,65.78,0.0,OK
-59.7,65.77,61.48,65.78,0.0,OK
-64.32,65.77,39.63,65.78,0.0,OK
-71.27,65.77,13.01,65.78,0.0,OK
-76.83,65.77,-10.66,65.78,0.0,OK
-80.24,65.77,-30.27,65.78,0.0,OK
-79.91,65.77,-50.27,65.78,0.0,OK
-80.54,65.77,-70.31,65.78,0.0,OK
-79.43,65.77,-90.9,65.78,0.0,OK
-78.3,65.77,-108.98,65.78,0.0,OK
-76.63,65.77,-123.53,65.78,0.0,OK
-76.02,65.77,-137.55,65.78,0.0,OK
-74.84,65.77,-155.71,65.78,0.0,OK
-74.87,65.77,-170.24,65.78,0.0,OK
-75.24,65.77,-181.97,65.78,0.0,OK
-76.06,65.77,-190.75,65.78,0.0,OK
-76.39,65.77,-204.29,65.78,0.0,OK
-76.29,65.77,-217.74,65.78,0.0,OK
-78.86,65.77,-229.71,65.78,0.0,OK
-83.92,65.77,-236.19,65.78,0.0,OK
-87.75,65.77,-246.95,65.78,0.0,OK
-88.23,65.77,-256.66,65.78,0.0,OK
-91.76,65.77,-266.97,65.78,0.0,OK
-97.27,65.77,-275.77,65.78,0.0,OK
-100.93,65.77,-283.02,65.78,0.0,OK
-100.62,65.77,-290.82,65.78,0.0,OK
-100.07,65.77,-295.74,65.78,0.0,OK
-99.44,65.77,-299.76,65.78,0.0,OK
-98.91,65.77,-305.97,65.78,0.0,OK
-100.02,65.77,-313.78,65.78,0.0,OK
-101.64,65.77,-318.13,65.78,0.0,OK
-101.8,65.77,-319.62,65.78,0.0,OK
-103.21,65.77,-324.97,65.78,0.0,OK
-108.32,65.77,-334.06,65.78,0.0,OK
-113.44,65.77,-340.47,65.78,0.0,OK
-115.76,65.77,-340.81,65.78,0.0,OK
-112.06,65.77,-342.36,65.78,0.0,OK
-107.24,65.77,-341.25,65.78,0.0,OK
-98.83,65.77,-335.1,65.78,0.0,OK
-88.21,65.77,-321.71,65.78,0.0,OK
-67.57,65.77,-297.7,65.78,0.0,OK
-37.62,65.77,-259.96,65.78,0.0,OK
-0.5,65.77,-208.96,65.78,0.0,OK
33.73,65.77,-145.35,65.78,0.0,OK
75.49,67.36,-69.82,67.36,0.0,OK
122.62,67.36,14.6,67.36,0.0,OK
166.0,67.36,105.63,67.36,0.0,OK
202.43,67.36,194.61,67.36,0.0,OK
233.8,67.36,280.61,67.36,0.0,OK
256.58,67.36,355.27,67.36,0.0,OK
268.98,67.36,417.15,67.36,0.0,OK
272.39,67.36,470.08,67.36,0.0,OK
268.33,67.36,507.9,67.36,0.0,OK
259.52,67.36,527.9,67.36,0.0,OK
247.6,67.36,540.02,67.36,0.0,OK
233.39,67.36,543.89,67.36,0.0,OK
224.76,67.36,539.48,67.36,0.0,OK
213.18,67.36,530.1,67.36,0.0,OK
196.09,67.36,517.93,67.36,0.0,OK
181.16,67.36,505.03,67.36,0.0,OK
175.89,67.36,489.76,67.36,0.0,OK
166.06,67.36,475.71,67.36,0.0,OK
152.86,67.36,460.22,67.36,0.0,OK
140.27,67.36,442.99,67.36,0.0,OK
129.33,67.36,423.16,67.36,0.0,OK
118.3,67.36,403.01,67.36,0.0,OK
107.74,67.36,382.56,67.36,0.0,OK
98.78,67.36,358.27,67.36,0.0,OK
88.8,67.36,334.52,67.36,0.0,OK
80.8,67.36,311.59,67.36,0.0,OK
76.11,67.36,290.89,67.36,0.0,OK
68.72,67.36,267.11,67.36,0.0,OK
62.13,67.36,248.71,67.36,0.0,OK
58.55,67.36,230.05,67.36,0.0,OK
52.88,67.36,212.58,67.36,0.0,OK
47.12,67.36,196.82,67.36,0.0,OK
43.53,67.36,186.08,67.36,0.0,OK
37.94,67.36,171.69,67.36,0.0,OK
29.26,67.36,156.3,67.36,0.0,OK
24.01,67.36,141.66,67.36,0.0,OK
16.25,67.36,128.38,67.36,0.0,OK
9.78,67.36,113.41,67.36,0.0,OK
1.95,67.36,94.68,67.36,0.0,OK
-5.01,67.36,71.59,67.36,0.0,OK
-11.65,67.36,49.49,67.36,0.0,OK
-13.25,67.36,25.58,67.36,0.0,OK
-22.5,67.36,0.2,67.36,0.0,OK
-28.94,67.36,-29.37,67.36,0.0,OK
-31.4,67.36,-54.7,67.36,0.0,OK
-39.93,67.36,-79.51,67.36,0.0,OK
-53.18,67.36,-102.32,67.36,0.0,OK
-57.78,67.36,-125.03,67.36,0.0,OK
-62.65,67.36,-142.45,67.36,0.0,OK
-72.25,67.36,-163.91,67.36,0.0,OK
-79.53,67.36,-183.21,67.36,0.0,OK
-81.98,67.36,-198.98,67.36,0.0,OK
-87.15,67.36,-214.84,67.36,0.0,OK
-90.56,67.36,-227.1,67.36,0.0,OK
-94.49,67.36,-239.86,67.36,0.0,OK
-99.11,67.36,-252.99,67.36,0.0,OK
-103.56,67.36,-264.19,67.36,0.0,OK
-105.64,67.36,-271.43,67.36,0.0,OK
-109.04,67.36,-283.17,67.36,0.0,OK
-110.16,67.36,-291.81,67.36,0.0,OK
-110.52,67.36,-302.33,67.36,0.0,OK
-111.53,67.36,-314.13,67.36,0.0,OK
-111.93,67.36,-324.81,67.36,0.0,OK
-113.0,67.36,-336.13,67.36,0.0,OK
-114.1,67.36,-350.61,67.36,0.0,OK
-119.71,67.36,-363.61,67.36,0.0,OK
-120.92,67.36,-377.26,67.36,0.0,OK
-124.72,67.36,-382.64,67.36,0.0,OK
-128.82,67.36,-394.41,67.36,0.0,OK
-134.59,67.36,-412.36,67.36,0.0,OK
-140.84,67.36,-427.82,67.36,0.0,OK
-147.05,67.36,-429.71,67.36,0.0,OK
-147.37,67.36,-435.1,67.36,0.0,OK
-151.09,67.36,-442.88,67.36,0.0,OK
-158.09,67.36,-451.45,67.36,0.0,OK
-161.24,67.36,-453.73,67.36,0.0,OK
-164.08,67.36,-456.34,67.36,0.0,OK
-167.75,67.36,-462.46,67.36,0.0,OK
-171.86,67.36,-466.35,67.36,0.0,OK
-173.95,67.36,-468.4,67.36,0.0,OK
-174.41,67.36,-471.63,67.36,0.0,OK
-165.61,67.36,-466.66,67.36,0.0,OK
-154.01,67.36,-453.1,67.36,0.0,OK
-135.89,67.36,-433.45,67.36,0.0,OK
-109.33,67.36,-404.66,67.36,0.0,OK
-78.39,67.36,-356.34,67.36,0.0,OK
-40.01,67.36,-291.92,67.36,0.0,OK
4.29,68.65,-216.9,68.66,0.0,OK
50.16,68.65,-132.3,68.66,0.0,OK
89.92,68.65,-41.98,68.66,0.0,OK
120.71,68.65,46.52,68.66,0.0,OK
145.79,68.65,131.5,68.66,0.0,OK
169.91,68.65,211.37,68.66,0.0,OK
182.0,68.65,276.95,68.66,0.0,OK
183.38,68.65,328.25,68.66,0.0,OK
177.5,68.65,367.59,68.66,0.0,OK
171.76,68.65,397.18,68.66,0.0,OK
164.41,68.65,413.24,68.66,0.0,OK
151.38,68.65,417.61,68.66,0.0,OK
138.31,68.65,417.85,68.66,0.0,OK
126.22,68.65,414.89,68.66,0.0,OK
114.58,68.65,405.53,68.66,0.0,OK
106.61,68.65,394.81,68.66,0.0,OK
98.27,68.65,388.59,68.66,0.0,OK
88.74,68.65,379.29,68.66,0.0,OK
77.76,68.65,365.09,68.66,0.0,OK
66.44,68.65,351.99,68.66,0.0,OK
57.73,68.65,340.17,68.66,0.0,OK
48.48,68.65,323.34,68.66,0.0,OK
30.09,68.65,303.53,68.66,0.0,OK
15.72,68.65,282.63,68.66,0.0,OK
5.96,68.65,259.05,68.66,0.0,OK
-4.41,68.65,237.08,68.66,0.0,OK
-13.59,68.65,214.39,68.66,0.0,OK
-19.38,68.65,194.82,68.66,0.0,OK
-26.06,68.65,176.87,68.66,0.0,OK
-28.42,68.65,162.43,68.66,0.0,OK
-28.34,68.65,149.73,68.66,0.0,OK
-31.04,68.65,138.66,68.66,0.0,OK
-34.54,68.65,125.07,68.66,0.0,OK
-38.33,68.65,114.4,68.66,0.0,OK
-41.87,68.65,100.8,68.66,0.0,OK
-44.26,68.65,89.46,68.66,0.0,OK
-46.64,68.65,78.46,68.66,0.0,OK
-55.86,68.65,61.45,68.66,0.0,OK
-63.75,68.65,38.41,68.66,0.0,OK
-69.62,68.65,23.87,68.66,0.0,OK
-75.25,68.65,6.58,68.66,0.0,OK
-82.12,68.65,-16.58,68.66,0.0,OK
-88.6,68.65,-37.7,68.66,0.0,OK
-97.58,68.65,-57.18,68.66,0.0,OK
-107.77,68.65,-79.35,68.66,0.0,OK
-115.52,68.65,-99.71,68.66,0.0,OK
-119.63,68.65,-119.77,68.66,0.0,OK
-128.0,68.65,-139.91,68.66,0.0,OK
-136.45,68.65,-158.89,68.66,0.0,OK
-141.79,68.65,-179.82,68.66,0.0,OK
-143.24,68.65,-194.15,68.66,0.0,OK
-146.67,68.65,-207.01,68.66,0.0,OK
-148.63,68.65,-222.51,68.66,0.0,OK
-151.12,68.65,-240.85,68.66,0.0,OK
-151.61,68.65,-252.52,68.66,0.0,OK
-151.17,68.65,-260.94,68.66,0.0,OK
-149.68,68.65,-271.71,68.66,0.0,OK
-149.8,68.65,-286.14,68.66,0.0,OK
-148.85,68.65,-296.97,68.66,0.0,OK
-147.44,68.65,-304.48,68.66,0.0,OK
-145.08,68.65,-312.34,68.66,0.0,OK
-144.59,68.65,-322.33,68.66,0.0,OK
-142.8,68.65,-334.28,68.66,0.0,OK
-139.98,68.65,-348.98,68.66,0.0,OK
-137.95,68.65,-358.89,68.66,0.0,OK
-138.94,68.65,-367.0,68.66,0.0,OK
-137.46,68.65,-373.45,68.66,0.0,OK
-136.37,68.65,-386.59,68.66,0.0,OK
-138.31,68.65,-397.21,68.66,0.0,OK
-142.28,68.65,-406.57,68.66,0.0,OK
-141.55,68.65,-412.96,68.66,0.0,OK
-140.88,68.65,-420.42,68.66,0.0,OK
-144.28,68.65,-427.95,68.66,0.0,OK
-147.96,68.65,-435.51,68.66,0.0,OK
-147.8,68.65,-442.45,68.66,0.0,OK
-148.46,68.65,-443.29,68.66,0.0,OK
-148.13,68.65,-445.71,68.66,0.0,OK
-149.17,68.65,-451.22,68.66,0.0,OK
-152.46,68.65,-456.68,68.66,0.0,OK
-154.95,68.65,-457.75,68.66,0.0,OK
-154.07,68.65,-458.78,68.66,0.0,OK
-150.74,68.65,-455.91,68.66,0.0,OK
-146.15,68.65,-448.48,68.66,0.0,OK
-137.12,68.65,-436.1,68.66,0.0,OK
-122.63,68.65,-419.19,68.66,0.0,OK
-96.45,68.65,-385.78,68.66,0.0,OK
-66.08,68.65,-340.81,68.66,0.0,OK
-32.15,68.65,-283.66,68.66,0.0,OK
6.79,68.65,-214.91,69.79,0.0,OK
52.8,69.63,-130.49,69.79,-10.0,OK
95.43,69.63,-43.48,69.79,-10.0,OK
129.03,69.63,46.3,69.79,-10.0,OK
158.01,69.63,132.42,69.79,-10.0,OK
180.76,69.63,210.63,69.79,-10.0,OK
191.24,69.63,278.4,69.79,-10.0,OK
197.46,69.63,334.13,69.79,-10.0,OK
200.87,69.63,377.93,69.79,-10.0,OK
192.3,69.63,406.49,69.79,-10.0,OK
177.38,69.63,419.63,69.79,-10.0,OK
165.61,69.63,424.99,69.79,-10.0,OK
153.19,69.63,428.63,69.79,-10.0,OK
141.24,69.63,424.68,69.79,-10.0,OK
126.29,69.63,414.73,69.79,-10.0,OK
114.68,69.63,406.58,69.79,-10.0,OK
104.59,69.63,399.9,69.79,-10.0,OK
94.48,69.63,392.28,69.79,-10.0,OK
85.29,69.63,385.56,69.79,-10.0,OK
79.29,69.63,372.81,69.79,-10.0,OK
64.49,69.63,358.54,69.79,-10.0,OK
53.75,69.63,347.8,69.79,-10.0,OK
45.52,69.63,337.15,69.79,-10.0,OK
36.83,69.63,316.61,69.79,-10.0,OK
25.87,69.63,296.12,69.79,-10.0,OK
17.34,69.63,276.16,69.79,-10.0,OK
11.53,69.63,258.7,69.79,-10.0,OK
11.83,69.63,241.63,69.79,-10.0,OK
11.93,69.63,219.88,69.79,-10.0,OK
9.03,69.63,203.86,69.79,-10.0,OK
8.54,69.63,191.34,69.79,-10.0,OK
13.48,69.63,178.82,69.79,-10.0,OK
15.29,69.63,166.73,69.79,-10.0,OK
14.17,69.63,157.86,69.79,-10.0,OK
11.63,69.63,147.46,69.79,-10.0,OK
8.75,69.63,139.92,69.79,-10.0,OK
6.46,69.63,128.53,69.79,-10.0,OK
2.55,69.63,118.63,69.79,-10.0,OK
-1.36,69.63,108.41,69.79,-10.0,OK
-7.85,69.63,95.57,69.79,-10.0,OK
-13.51,69.63,78.95,69.79,-10.0,OK
-20.83,69.63,64.9,69.79,-10.0,OK
-30.85,69.63,49.88,69.79,-10.0,OK
-44.42,69.63,31.24,69.79,-10.0,OK
-53.2,69.63,14.19,69.79,-10.0,OK
-58.31,69.63,-2.89,69.79,-10.0,OK
-60.62,69.63,-16.92,69.79,-10.0,OK
-63.05,69.63,-31.99,69.79,-10.0,OK
-64.88,69.63,-44.08,69.79,-10.0,OK
-67.74,69.63,-58.8,69.79,-10.0,OK
-69.37,69.63,-71.89,69.79,-10.0,OK
-70.63,69.63,-82.3,69.79,-10.0,OK
-73.66,69.63,-91.05,69.79,-10.0,OK
-76.78,69.63,-100.39,69.79,-10.0,OK
-79.38,69.63,-108.96,69.79,-10.0,OK
-83.79,69.63,-119.6,69.79,-10.0,OK
-86.76,69.63,-130.3,69.79,-10.0,OK
-86.82,69.63,-135.82,69.79,-10.0,OK
-88.36,69.63,-140.66,69.79,-10.0,OK
-91.48,69.63,-150.47,69.79,-10.0,OK
-92.35,69.63,-160.87,69.79,-10.0,OK
-94.97,69.63,-166.77,69.79,-10.0,OK
-98.06,69.63,-171.37,69.79,-10.0,OK
-100.02,69.63,-182.09,69.79,-10.0,OK
-101.7,69.63,-190.31,69.79,-10.0,OK
-105.13,69.63,-199.99,69.79,-10.0,OK
-108.17,69.63,-209.96,69.79,-10.0,OK
-108.66,69.63,-223.83,69.79,-10.0,OK
-108.63,69.63,-227.9,69.79,-10.0,OK
-110.56,69.63,-236.49,69.79,-10.0,OK
-113.43,69.63,-251.1,69.79,-10.0,OK
-114.49,69.63,-262.84,69.79,-10.0,OK
-114.98,69.63,-263.89,69.79,-10.0,OK
-115.52,69.63,-270.68,69.79,-10.0,OK
-116.73,69.63,-278.8,69.79,-10.0,OK
-117.56,69.63,-286.24,69.79,-10.0,OK
-119.39,69.63,-288.96,69.79,-10.0,OK
-119.58,69.63,-292.69,69.79,-10.0,OK
-120.96,69.63,-298.43,69.79,-10.0,OK
-122.74,69.63,-303.73,69.79,-10.0,OK
-126.39,69.63,-306.12,69.79,-10.0,OK
-124.99,69.63,-307.9,69.79,-10.0,OK
-118.74,69.63,-306.88,69.79,-10.0,OK
-110.95,69.63,-304.28,69.79,-10.0,OK
-102.28,69.63,-298.58,69.79,-10.0,OK
-86.2,69.63,-283.48,69.79,-10.0,OK
-62.14,69.63,-260.23,69.79,-10.0,OK
-32.48,69.63,-228.31,69.79,-10.0,OK
-0.7,69.63,-180.6,69.79,-10.0,OK
37.04,69.63,-119.42,69.79,-10.0,OK
79.77,69.0,-54.4,69.17,0.0,OK
