timestamp,sensor1_smoothed,sensor1_bpm,sensor2_smoothed,sensor2_bpm,delta,median_delta,iqr_delta,valid_ratio,status
21:53.7,702.4,34.74,304.03,35.83,-70,-10,nan,1,OK
21:53.7,739.84,34.74,370.38,35.83,-70,-10,nan,1,OK
21:53.8,756.59,34.74,429.65,35.83,-70,-10,nan,1,OK
21:53.8,754.41,34.74,479.51,35.83,-70,-10,nan,1,OK
21:53.8,732.24,34.74,514.34,35.83,-70,-10,nan,1,OK
21:53.8,695.11,34.74,535.67,35.83,-70,-10,nan,1,OK
21:53.8,644.61,34.74,543.46,35.83,-70,-10,nan,1,OK
21:53.8,583.5,34.74,542.07,35.83,-70,-10,nan,1,OK
21:53.8,513.91,34.74,525.78,35.83,-70,-10,nan,1,OK
21:53.8,440.37,34.74,499.45,35.83,-70,-10,nan,1,OK
21:53.8,364.95,34.74,465.06,35.83,-70,-10,nan,1,OK
21:53.8,290.43,34.74,425.08,35.83,-70,-10,nan,1,OK
21:53.9,218.6,34.74,375.41,35.83,-70,-10,nan,1,OK
21:53.9,148.37,34.74,326.43,35.83,-70,-10,nan,1,OK
21:53.9,82.99,34.74,277.88,35.83,-70,-10,nan,1,OK
21:53.9,21.95,34.74,226.86,35.83,-70,-10,nan,1,OK
21:53.9,-34.36,34.74,180.71,35.83,-70,-10,nan,1,OK
21:53.9,-82.96,34.74,136.67,35.83,-70,-10,nan,1,OK
21:53.9,-125.65,34.74,96.89,35.83,-70,-10,nan,1,OK
21:53.9,-161.54,34.74,61.62,35.83,-70,-10,nan,1,OK
21:53.9,-189.59,34.74,33.92,35.83,-70,-10,nan,1,OK
21:53.9,-209.86,34.74,8.4,35.83,-70,-10,nan,1,OK
21:53.9,-225.56,34.74,-12.67,35.83,-70,-10,nan,1,OK
21:54.0,-233.27,34.74,-29.36,35.83,-70,-10,nan,1,OK
21:54.0,-235.4,34.74,-42.06,35.83,-70,-10,nan,1,OK
21:54.0,-235.59,34.74,-50.93,35.83,-70,-10,nan,1,OK
21:54.0,-233.68,34.74,-57.51,35.83,-70,-10,nan,1,OK
21:54.0,-227.35,34.74,-61.38,35.83,-70,-10,nan,1,OK
21:54.0,-219.11,34.74,-61.91,35.83,-70,-10,nan,1,OK
21:54.0,-213.08,34.74,-60.22,35.83,-70,-10,nan,1,OK
21:54.0,-204.19,34.74,-61.12,35.83,-70,-10,nan,1,OK
21:54.0,-196.1,34.74,-59.58,35.83,-70,-10,nan,1,OK
21:54.1,-191.11,34.74,-60.19,35.83,-70,-10,nan,1,OK
21:54.1,-187.9,34.74,-62.82,35.83,-70,-10,nan,1,OK
21:54.1,-186.82,34.74,-69.07,35.83,-70,-10,nan,1,OK
21:54.1,-189.6,34.74,-72.28,35.83,-70,-10,nan,1,OK
21:54.1,-192.95,34.74,-78.54,35.83,-70,-10,nan,1,OK
21:54.1,-198.36,34.74,-81.45,35.83,-70,-10,nan,1,OK
21:54.1,-205.05,34.74,-87.42,35.83,-70,-10,nan,1,OK
21:54.1,-210.32,34.74,-91.92,35.83,-70,-10,nan,1,OK
21:54.1,-215.7,34.74,-100,35.83,-70,-10,nan,1,OK
21:54.1,-222.98,34.74,-109.3,35.83,-70,-10,nan,1,OK
21:54.2,-227.32,34.74,-116.13,35.83,-70,-10,nan,1,OK
21:54.2,-231.51,34.74,-126.1,35.83,-70,-10,nan,1,OK
21:54.2,-233.32,34.74,-138.82,35.83,-70,-10,nan,1,OK
21:54.2,-233.25,34.74,-150.09,35.83,-70,-10,nan,1,OK
21:54.2,-231.36,34.74,-159.2,35.83,-70,-10,nan,1,OK
21:54.2,-229.65,34.74,-171.9,35.83,-70,-10,nan,1,OK
21:54.2,-226.69,34.74,-180.46,35.83,-70,-10,nan,1,OK
21:54.2,-223.22,34.74,-186.12,35.83,-70,-10,nan,1,OK
21:54.2,-219.49,34.74,-188.96,35.83,-70,-10,nan,1,OK
21:54.2,-212.49,34.74,-189.56,35.83,-70,-10,nan,1,OK
21:54.2,-204.24,34.74,-188.3,35.83,-70,-10,nan,1,OK
21:54.3,-195.65,34.74,-182.13,35.83,-70,-10,nan,1,OK
21:54.3,-188.37,34.74,-173.58,35.83,-70,-10,nan,1,OK
21:54.3,-179.12,34.74,-163.01,35.83,-70,-10,nan,1,OK
21:54.3,-172.04,34.74,-151.27,35.83,-70,-10,nan,1,OK
21:54.3,-165.44,34.74,-139.04,35.83,-70,-10,nan,1,OK
21:54.3,-156.16,34.74,-132.61,35.83,-70,-10,nan,1,OK
21:54.3,-147.34,34.74,-123.47,35.83,-70,-10,nan,1,OK
21:54.3,-138.62,34.74,-116.92,35.83,-70,-10,nan,1,OK
21:54.3,-130.14,34.74,-113.7,35.83,-70,-10,nan,1,OK
21:54.4,-121.22,34.74,-105.96,35.83,-70,-10,nan,1,OK
21:54.4,-117.06,34.74,-96.42,35.83,-70,-10,nan,1,OK
21:54.4,-112.6,34.74,-90.71,35.83,-70,-10,nan,1,OK
21:54.4,-107.99,34.74,-84.66,35.83,-70,-10,nan,1,OK
21:54.4,-100.33,34.74,-77.31,35.83,-70,-10,nan,1,OK
21:54.4,-86.79,34.74,-73.18,35.83,-70,-10,nan,1,OK
21:54.4,-68.05,34.74,-69.53,35.83,-70,-10,nan,1,OK
21:54.4,-41.19,34.74,-65.33,35.83,-70,-10,nan,1,OK
21:54.4,-3.29,34.74,-58.83,35.83,-70,-10,nan,1,OK
21:54.4,48.36,34.74,-48.78,35.83,-70,-10,nan,1,OK
21:54.5,108.23,34.74,-31.92,35.83,-70,-10,nan,1,OK
21:54.5,185.44,49.37,-4.24,35.83,-70,-10,nan,1,OK
21:54.5,272.56,49.37,35.28,35.83,-70,-10,nan,1,OK
21:54.5,363.43,49.37,86.04,35.83,-70,-10,nan,1,OK
21:54.5,453.87,49.37,148.93,35.83,-70,-10,nan,1,OK
21:54.5,540.74,49.37,217.88,35.83,-70,-10,nan,1,OK
21:54.5,616.66,49.37,289.63,48.59,50,10,60,1,OK
21:54.5,681.51,49.37,360.53,48.59,50,10,60,1,OK
21:54.5,731.6,49.37,427.23,48.59,50,10,60,1,OK
21:54.5,762.88,49.37,485.36,48.59,50,10,60,1,OK
21:54.5,775.94,49.37,539.34,48.59,50,10,60,1,OK
21:54.6,771.49,49.37,578.63,48.59,50,10,60,1,OK
21:54.6,747.63,49.37,606.27,48.59,50,10,60,1,OK
21:54.6,710,49.37,620.81,48.59,50,10,60,1,OK
21:54.6,659.77,49.37,623.23,48.59,50,10,60,1,OK
21:54.6,601.1,49.37,609.52,48.59,50,10,60,1,OK
21:54.6,535.3,49.37,590.09,48.59,50,10,60,1,OK
21:54.6,465.72,49.37,562.35,48.59,50,10,60,1,OK
21:54.6,394.81,49.37,528.32,48.59,50,10,60,1,OK
21:54.6,325.11,49.37,489.44,48.59,50,10,60,1,OK
21:54.6,254.65,49.37,446.71,48.59,50,10,60,1,OK
21:54.7,189.71,49.37,405.13,48.59,50,10,60,1,OK
21:54.7,127.81,49.37,363.67,48.59,50,10,60,1,OK
21:54.7,69.58,49.37,321.96,48.59,50,10,60,1,OK
21:54.7,17.93,49.37,281.48,48.59,50,10,60,1,OK
21:54.7,-23.94,49.37,244.35,48.59,50,10,60,1,OK
21:54.7,-61.36,49.37,207.16,48.59,50,10,60,1,OK
21:54.7,-89.92,49.37,171.65,48.59,50,10,60,1,OK
21:54.7,-110.98,49.37,140.09,48.59,50,10,60,1,OK
21:54.7,-126.86,49.37,113.28,48.59,50,10,60,1,OK
21:54.8,-136.01,49.37,93.13,48.59,50,10,60,1,OK
21:54.8,-140.79,49.37,77.66,48.59,50,10,60,1,OK
21:54.8,-143.24,49.37,66.81,48.59,50,10,60,1,OK
21:54.8,-142.24,49.37,57.74,48.59,50,10,60,1,OK
21:54.8,-138.83,49.37,50.79,48.59,50,10,60,1,OK
21:54.8,-136.14,49.37,43.56,48.59,50,10,60,1,OK
21:54.8,-134.66,49.37,33.87,48.59,50,10,60,1,OK
21:54.8,-129.99,49.37,25.58,48.59,50,10,60,1,OK
21:54.8,-129.1,49.37,20.52,48.59,50,10,60,1,OK
21:54.9,-129.41,49.37,13.43,48.59,50,10,60,1,OK
21:54.9,-132.41,49.37,6.17,48.59,50,10,60,1,OK
21:54.9,-133.75,49.37,0.34,48.59,50,10,60,1,OK
21:54.9,-138.4,49.37,-7.19,48.59,50,10,60,1,OK
21:54.9,-145.19,49.37,-17.36,48.59,50,10,60,1,OK
21:54.9,-154.59,49.37,-25.9,48.59,50,10,60,1,OK
21:54.9,-164.22,49.37,-35.52,48.59,50,10,60,1,OK
21:54.9,-179.86,49.37,-48.61,48.59,50,10,60,1,OK
21:54.9,-193.64,49.37,-62.81,48.59,50,10,60,1,OK
21:55.0,-203.44,49.37,-76.72,48.59,50,10,60,1,OK
21:55.0,-211.7,49.37,-92.38,48.59,50,10,60,1,OK
21:55.0,-217.39,49.37,-107.82,48.59,50,10,60,1,OK
21:55.0,-217.71,49.37,-120.85,48.59,50,10,60,1,OK
21:55.0,-218.81,49.37,-133.55,48.59,50,10,60,1,OK
21:55.0,-219.6,49.37,-142.88,48.59,50,10,60,1,OK
21:55.0,-216.02,49.37,-150.67,48.59,50,10,60,1,OK
21:55.0,-213.48,49.37,-155.71,48.59,50,10,60,1,OK
21:55.0,-208.2,49.37,-158.87,48.59,50,10,60,1,OK
21:55.1,-201.11,49.37,-161.35,48.59,50,10,60,1,OK
21:55.1,-190.4,49.37,-161.71,48.59,50,10,60,1,OK
21:55.1,-182.03,49.37,-160.93,48.59,50,10,60,1,OK
21:55.1,-169.95,49.37,-158.52,48.59,50,10,60,1,OK
21:55.1,-161.7,49.37,-154.51,48.59,50,10,60,1,OK
21:55.1,-151.19,49.37,-145.67,48.59,50,10,60,1,OK
21:55.1,-142.28,49.37,-138.5,48.59,50,10,60,1,OK
21:55.1,-132.59,49.37,-129.46,48.59,50,10,60,1,OK
21:55.1,-124.7,49.37,-122.93,48.59,50,10,60,1,OK
21:55.2,-113.38,49.37,-115.78,48.59,50,10,60,1,OK
21:55.2,-105.08,49.37,-110.44,48.59,50,10,60,1,OK
21:55.2,-97.07,49.37,-104.78,48.59,50,10,60,1,OK
21:55.2,-89.34,49.37,-102.02,48.59,50,10,60,1,OK
21:55.2,-83.92,49.37,-100.38,48.59,50,10,60,1,OK
21:55.2,-78.97,49.37,-103,48.59,50,10,60,1,OK
21:55.2,-72.66,49.37,-104.03,48.59,50,10,60,1,OK
21:55.2,-64.54,49.37,-107.83,48.59,50,10,60,1,OK
21:55.2,-51.13,49.37,-110.64,48.59,50,10,60,1,OK
21:55.3,-29.02,49.37,-109.96,48.59,50,10,60,1,OK
21:55.3,2.35,49.37,-104.4,48.59,50,10,60,1,OK
21:55.3,48.76,49.37,-95.94,48.59,50,10,60,1,OK
21:55.3,109.12,49.37,-79.37,48.59,50,10,60,1,OK
21:55.3,183.77,63.76,-50.56,48.59,50,10,60,1,OK
21:55.3,269.5,63.76,-12.05,48.59,50,10,60,1,OK
21:55.3,364.93,63.76,34.48,48.59,50,10,60,1,OK
21:55.3,457.43,63.76,89.11,48.59,50,10,60,1,OK
21:55.3,543.17,63.76,148.73,63.12,42,30,52,1,OK
21:55.3,615.98,63.76,207.12,63.12,42,30,52,1,OK
21:55.4,674.07,63.76,263.47,63.12,42,30,52,1,OK
21:55.4,713.01,63.76,318.31,63.12,42,30,52,1,OK
21:55.4,736.29,63.76,367.65,63.12,42,30,52,1,OK
21:55.4,744.34,63.76,409.52,63.12,42,30,52,1,OK
21:55.4,734.37,63.76,442.85,63.12,42,30,52,1,OK
21:55.4,710.69,63.76,465.58,63.12,42,30,52,1,OK
21:55.4,672.56,63.76,478.26,63.12,42,30,52,1,OK
21:55.4,624.16,63.76,477.92,63.12,42,30,52,1,OK
21:55.4,566.1,63.76,468.95,63.12,42,30,52,1,OK
21:55.4,502.78,63.76,449.07,63.12,42,30,52,1,OK
21:55.5,435.76,63.76,423.11,63.12,42,30,52,1,OK
21:55.5,367.94,63.76,391.01,63.12,42,30,52,1,OK
21:55.5,299.02,63.76,356.64,63.12,42,30,52,1,OK
21:55.5,231.98,63.76,318.46,63.12,42,30,52,1,OK
21:55.5,169.58,63.76,280.6,63.12,42,30,52,1,OK
21:55.5,111.13,63.76,245.4,63.12,42,30,52,1,OK
21:55.5,58.47,63.76,213.34,63.12,42,30,52,1,OK
21:55.5,13.52,63.76,181.5,63.12,42,30,52,1,OK
21:55.5,-24.36,63.76,154.8,63.12,42,30,52,1,OK
21:55.5,-54.97,63.76,131.54,63.12,42,30,52,1,OK
21:55.6,-78.44,63.76,109.7,63.12,42,30,52,1,OK
21:55.6,-94.81,63.76,91.58,63.12,42,30,52,1,OK
21:55.6,-105.91,63.76,78.22,63.12,42,30,52,1,OK
21:55.6,-111.05,63.76,65.74,63.12,42,30,52,1,OK
21:55.6,-111.12,63.76,59.89,63.12,42,30,52,1,OK
21:55.6,-107.58,63.76,54.78,63.12,42,30,52,1,OK
21:55.6,-102.49,63.76,49.57,63.12,42,30,52,1,OK
21:55.6,-95.76,63.76,46.12,63.12,42,30,52,1,OK
21:55.6,-89.61,63.76,42.58,63.12,42,30,52,1,OK
21:55.7,-86.17,63.76,34.57,63.12,42,30,52,1,OK
21:55.7,-85.34,63.76,25.17,63.12,42,30,52,1,OK
21:55.7,-85.78,63.76,12.14,63.12,42,30,52,1,OK
21:55.7,-88.57,63.76,-5.71,63.12,42,30,52,1,OK
21:55.7,-96.54,63.76,-25.81,63.12,42,30,52,1,OK
21:55.7,-103.73,63.76,-47.45,63.12,42,30,52,1,OK
21:55.7,-111.59,63.76,-68.72,63.12,42,30,52,1,OK
21:55.7,-122.02,63.76,-90.84,63.12,42,30,52,1,OK
21:55.7,-132.93,63.76,-110.96,63.12,42,30,52,1,OK
21:55.8,-141.98,63.76,-129.95,63.12,42,30,52,1,OK
21:55.8,-151.67,63.76,-150.05,63.12,42,30,52,1,OK
21:55.8,-161.12,63.76,-169.31,63.12,42,30,52,1,OK
21:55.8,-170.02,63.76,-188.81,63.12,42,30,52,1,OK
21:55.8,-179.27,63.76,-204.57,63.12,42,30,52,1,OK
21:55.8,-185.66,63.76,-218.13,63.12,42,30,52,1,OK
21:55.8,-191.65,63.76,-226.85,63.12,42,30,52,1,OK
21:55.8,-197.71,63.76,-230.59,63.12,42,30,52,1,OK
21:55.8,-200.74,63.76,-227.93,63.12,42,30,52,1,OK
21:55.9,-199.86,63.76,-225.02,63.12,42,30,52,1,OK
21:55.9,-199.08,63.76,-216.95,63.12,42,30,52,1,OK
21:55.9,-195.66,63.76,-208.02,63.12,42,30,52,1,OK
21:55.9,-190.04,63.76,-198.56,63.12,42,30,52,1,OK
21:55.9,-183.34,63.76,-188.43,63.12,42,30,52,1,OK
21:55.9,-177.44,63.76,-174.35,63.12,42,30,52,1,OK
21:55.9,-169.91,63.76,-160.32,63.12,42,30,52,1,OK
21:55.9,-162.91,63.76,-144.23,63.12,42,30,52,1,OK
21:55.9,-154,63.76,-126.28,63.12,42,30,52,1,OK
21:56.0,-146.1,63.76,-109.21,63.12,42,30,52,1,OK
21:56.0,-138.47,63.76,-93.58,63.12,42,30,52,1,OK
21:56.0,-129.72,63.76,-79.21,81.87,42,30,52,1,OK
21:56.0,-117.71,63.76,-68.14,81.87,42,30,52,1,OK
21:56.0,-103.42,63.76,-58.41,81.87,42,30,52,1,OK
21:56.0,-80.75,63.76,-48.03,81.87,42,30,52,1,OK
21:56.0,-47.21,63.76,-37.2,81.87,42,30,52,1,OK
21:56.0,-2.4,63.76,-24.85,81.87,42,30,52,1,OK
21:56.0,55.99,63.76,-3.57,81.87,42,30,52,1,OK
21:56.1,128.56,79.57,22.28,81.87,-77,10,112,1,OK
21:56.1,210.48,79.57,59.66,81.87,-77,10,112,1,OK
21:56.1,297.56,79.57,103.83,81.87,-77,10,112,1,OK
21:56.1,384.84,79.57,155.65,81.87,-77,10,112,1,OK
21:56.1,463.94,79.57,210.97,81.87,-77,10,112,1,OK
21:56.1,531.08,79.57,266.39,81.87,-77,10,112,1,OK
21:56.1,584.92,79.57,316.98,81.87,-77,10,112,1,OK
21:56.1,621.08,79.57,362.24,81.87,-77,10,112,1,OK
21:56.1,639.56,79.57,398.86,81.87,-77,10,112,1,OK
21:56.2,640.86,79.57,424.02,81.87,-77,10,112,1,OK
21:56.2,627.52,79.57,440.01,81.87,-77,10,112,1,OK
21:56.2,598.81,79.57,446.43,81.87,-77,10,112,1,OK
21:56.2,557.72,79.57,442.51,81.87,-77,10,112,1,OK
21:56.2,508.14,79.57,431.35,81.87,-77,10,112,1,OK
21:56.2,451.44,79.57,414.86,81.87,-77,10,112,1,OK
21:56.2,388.91,79.57,391.92,81.87,-77,10,112,1,OK
21:56.2,322.32,79.57,363.11,81.87,-77,10,112,1,OK
21:56.2,254.31,79.57,333.55,81.87,-77,10,112,1,OK
21:56.3,185.96,79.57,299.62,81.87,-77,10,112,1,OK
21:56.3,119.07,79.57,263.8,81.87,-77,10,112,1,OK
21:56.3,57.38,79.57,226.56,81.87,-77,10,112,1,OK
21:56.3,0.29,79.57,190.07,81.87,-77,10,112,1,OK
21:56.3,-47.98,79.57,151.85,81.87,-77,10,112,1,OK
21:56.3,-88,79.57,115.53,81.87,-77,10,112,1,OK
21:56.3,-117.88,79.57,82.5,81.87,-77,10,112,1,OK
21:56.3,-139.28,79.57,54.51,81.87,-77,10,112,1,OK
21:56.3,-151.99,79.57,31.84,81.87,-77,10,112,1,OK
21:56.4,-157.04,79.57,14.71,81.87,-77,10,112,1,OK
21:56.4,-157.39,79.57,2.57,81.87,-77,10,112,1,OK
21:56.4,-153.05,79.57,-4.91,81.87,-77,10,112,1,OK
21:56.4,-146.64,79.57,-12.54,81.87,-77,10,112,1,OK
21:56.4,-141.13,79.57,-17.72,81.87,-77,10,112,1,OK
21:56.4,-137.54,79.57,-22.62,81.87,-77,10,112,1,OK
21:56.4,-134.98,79.57,-26.14,81.87,-77,10,112,1,OK
21:56.4,-134.1,79.57,-34.57,81.87,-77,10,112,1,OK
21:56.4,-137.39,79.57,-41.03,81.87,-77,10,112,1,OK
21:56.4,-139.19,79.57,-53.81,81.87,-77,10,112,1,OK
21:56.5,-142.22,79.57,-65.52,81.87,-77,10,112,1,OK
21:56.5,-146.02,79.57,-81.69,81.87,-77,10,112,1,OK
21:56.5,-151.64,79.57,-96.84,81.87,-77,10,112,1,OK
21:56.5,-157.85,79.57,-113.37,81.87,-77,10,112,1,OK
21:56.5,-166.59,79.57,-127.6,81.87,-77,10,112,1,OK
21:56.5,-176.09,79.57,-144.94,81.87,-77,10,112,1,OK
21:56.5,-185.65,79.57,-157.84,81.87,-77,10,112,1,OK
21:56.5,-197.72,79.57,-170.68,81.87,-77,10,112,1,OK
21:56.5,-207.45,79.57,-181.27,81.87,-77,10,112,1,OK
21:56.6,-215.7,79.57,-189.03,81.87,-77,10,112,1,OK
21:56.6,-222.34,79.57,-193.2,81.87,-77,10,112,1,OK
21:56.6,-229.25,79.57,-197.63,81.87,-77,10,112,1,OK
21:56.6,-229.43,79.57,-199.12,81.87,-77,10,112,1,OK
21:56.6,-229.07,79.57,-197.33,81.87,-77,10,112,1,OK
21:56.6,-226.19,79.57,-197.88,81.87,-77,10,112,1,OK
21:56.6,-221.61,79.57,-197.45,81.87,-77,10,112,1,OK
21:56.6,-214.35,79.57,-195.86,81.87,-77,10,112,1,OK
21:56.6,-205.98,79.57,-195.73,81.87,-77,10,112,1,OK
21:56.7,-196.98,79.57,-199.01,81.87,-77,10,112,1,OK
21:56.7,-188.28,79.57,-197.7,81.87,-77,10,112,1,OK
21:56.7,-179.94,79.57,-196.21,81.87,-77,10,112,1,OK
21:56.7,-171.61,79.57,-193.5,81.87,-77,10,112,1,OK
21:56.7,-163.77,79.57,-189.27,81.87,-77,10,112,1,OK
21:56.7,-153.97,79.57,-185.64,81.87,-77,10,112,1,OK
21:56.7,-142.65,79.57,-181.97,81.87,-77,10,112,1,OK
21:56.7,-126.55,79.57,-177.35,81.87,-77,10,112,1,OK
21:56.7,-104.84,79.57,-172.82,81.87,-77,10,112,1,OK
21:56.8,-77.27,79.57,-167.68,81.87,-77,10,112,1,OK
21:56.8,-37.12,79.57,-158.12,81.87,-77,10,112,1,OK
21:56.8,16.59,79.57,-143.92,81.87,-77,10,112,1,OK
21:56.8,82.85,76.5,-125.03,81.87,-77,10,112,1,OK
21:56.8,163.22,76.5,-96.1,81.87,-77,10,112,1,OK
21:56.8,253.98,76.5,-58.38,81.87,-77,10,112,1,OK
21:56.8,348.98,76.5,-9.06,81.87,-77,10,112,1,OK
21:56.8,443.79,76.5,50.41,77.68,44,30,114,1,OK
21:56.8,529.41,76.5,115.17,77.68,44,30,114,1,OK
21:56.9,601.35,76.5,178.88,77.68,44,30,114,1,OK
21:56.9,656.06,76.5,243.56,77.68,44,30,114,1,OK
21:56.9,690.38,76.5,304.73,77.68,44,30,114,1,OK
21:56.9,707,76.5,355.89,77.68,44,30,114,1,OK
21:56.9,706.99,76.5,398.84,77.68,44,30,114,1,OK
21:56.9,691.23,76.5,434.61,77.68,44,30,114,1,OK
21:56.9,664.18,76.5,460.41,77.68,44,30,114,1,OK
21:56.9,624.53,76.5,475.03,77.68,44,30,114,1,OK
21:56.9,573.34,76.5,477.94,77.68,44,30,114,1,OK
21:56.9,517.53,76.5,471.19,77.68,44,30,114,1,OK
21:57.0,456.92,76.5,456.12,77.68,44,30,114,1,OK
21:57.0,392.74,76.5,432.92,77.68,44,30,114,1,OK
21:57.0,327.7,76.5,401.61,77.68,44,30,114,1,OK
21:57.0,264.7,76.5,365.87,77.68,44,30,114,1,OK
21:57.0,200.07,76.5,326.95,77.68,44,30,114,1,OK
21:57.0,138.3,76.5,280.85,77.68,44,30,114,1,OK
21:57.0,79.37,76.5,234.99,77.68,44,30,114,1,OK
21:57.0,26.64,76.5,187.69,77.68,44,30,114,1,OK
21:57.0,-20.87,76.5,143.45,77.68,44,30,114,1,OK
21:57.0,-60.16,76.5,102.37,77.68,44,30,114,1,OK
21:57.1,-92.63,76.5,65.78,77.68,44,30,114,1,OK
21:57.1,-117.94,76.5,31.46,77.68,44,30,114,1,OK
21:57.1,-137.9,76.5,4.71,77.68,44,30,114,1,OK
21:57.1,-152.46,76.5,-17.2,77.68,44,30,114,1,OK
21:57.1,-162.92,76.5,-36.61,77.68,44,30,114,1,OK
21:57.1,-170.35,76.5,-48.11,77.68,44,30,114,1,OK
21:57.1,-173.89,76.5,-55.67,77.68,44,30,114,1,OK
21:57.1,-174.94,76.5,-61.83,77.68,44,30,114,1,OK
21:57.1,-173.89,76.5,-67.55,77.68,44,30,114,1,OK
21:57.2,-172.72,76.5,-70.45,77.68,44,30,114,1,OK
21:57.2,-173.55,76.5,-75.65,77.68,44,30,114,1,OK
21:57.2,-176.09,76.5,-80.43,77.68,44,30,114,1,OK
21:57.2,-179.6,76.5,-87.76,77.68,44,30,114,1,OK
21:57.2,-185.75,76.5,-96.32,77.68,44,30,114,1,OK
21:57.2,-192.37,76.5,-105.39,77.68,44,30,114,1,OK
21:57.2,-198.38,76.5,-117.96,77.68,44,30,114,1,OK
21:57.2,-204.9,76.5,-131.41,77.68,44,30,114,1,OK
21:57.2,-214,76.5,-144.33,77.68,44,30,114,1,OK
21:57.3,-222.96,76.5,-158.62,77.68,44,30,114,1,OK
21:57.3,-232.65,76.5,-173.63,77.68,44,30,114,1,OK
21:57.3,-240.14,76.5,-185.64,77.68,44,30,114,1,OK
21:57.3,-248.87,76.5,-198.09,77.68,44,30,114,1,OK
21:57.3,-256.07,76.5,-209.8,77.68,44,30,114,1,OK
21:57.3,-261.92,76.5,-219.19,77.68,44,30,114,1,OK
21:57.3,-265.86,76.5,-227.53,77.68,44,30,114,1,OK
21:57.3,-271.75,76.5,-234.98,77.68,44,30,114,1,OK
21:57.3,-273.49,76.5,-240.53,77.68,44,30,114,1,OK
21:57.4,-273.12,76.5,-242.76,77.68,44,30,114,1,OK
21:57.4,-271.43,76.5,-244.54,77.68,44,30,114,1,OK
21:57.4,-270.21,76.5,-246.56,77.68,44,30,114,1,OK
21:57.4,-264.8,76.5,-246.3,77.68,44,30,114,1,OK
21:57.4,-259.89,76.5,-243.7,77.68,44,30,114,1,OK
21:57.4,-254.39,76.5,-239.99,77.68,44,30,114,1,OK
21:57.4,-244.7,76.5,-231.72,77.68,44,30,114,1,OK
21:57.4,-233.57,76.5,-221.48,77.68,44,30,114,1,OK
21:57.4,-222.23,76.5,-209.98,77.68,44,30,114,1,OK
21:57.5,-211.71,76.5,-198.16,77.68,44,30,114,1,OK
21:57.5,-198.54,76.5,-185.89,77.68,44,30,114,1,OK
21:57.5,-188.99,76.5,-175.81,77.68,44,30,114,1,OK
21:57.5,-179.37,76.5,-164.7,77.68,44,30,114,1,OK
21:57.5,-170.59,76.5,-154.07,77.68,44,30,114,1,OK
21:57.5,-159.32,76.5,-145.9,77.68,44,30,114,1,OK
21:57.5,-145.31,76.5,-140.31,77.68,44,30,114,1,OK
21:57.5,-127.01,76.5,-137.33,77.68,44,30,114,1,OK
21:57.5,-98.18,76.5,-134.19,77.68,44,30,114,1,OK
21:57.6,-56.54,76.5,-131.32,77.68,44,30,114,1,OK
21:57.6,0.72,76.5,-120.91,77.68,44,30,114,1,OK
21:57.6,72.71,76.44,-99.28,77.68,44,30,114,1,OK
21:57.6,158.69,76.44,-65.76,77.68,44,30,114,1,OK
21:57.6,254.4,76.44,-20.17,77.68,44,30,114,1,OK
21:57.6,356.76,76.44,36.62,77.68,44,30,114,1,OK
21:57.6,453.66,76.44,102.81,75.38,43,36,54,1,OK
21:57.6,542.2,76.44,170.34,75.38,43,36,54,1,OK
21:57.6,618.31,76.44,236.67,75.38,43,36,54,1,OK
21:57.6,678.02,76.44,303.07,75.38,43,36,54,1,OK
21:57.7,716.58,76.44,367.11,75.38,43,36,54,1,OK
21:57.7,736.88,76.44,418.65,75.38,43,36,54,1,OK
21:57.7,742.27,76.44,460.06,75.38,43,36,54,1,OK
21:57.7,730.52,76.44,491.77,75.38,43,36,54,1,OK
21:57.7,702.39,76.44,507.15,75.38,43,36,54,1,OK
21:57.7,661.63,76.44,510.31,75.38,43,36,54,1,OK
21:57.7,612.96,76.44,502.04,75.38,43,36,54,1,OK
21:57.7,552.93,76.44,485,75.38,43,36,54,1,OK
21:57.7,488.84,76.44,459.06,75.38,43,36,54,1,OK
21:57.8,420.77,76.44,427.86,75.38,43,36,54,1,OK
21:57.8,349.38,76.44,387.82,75.38,43,36,54,1,OK
21:57.8,278.38,76.44,345.85,75.38,43,36,54,1,OK
21:57.8,209.45,76.44,298.87,75.38,43,36,54,1,OK
21:57.8,142.16,76.44,252.81,75.38,43,36,54,1,OK
21:57.8,79.03,76.44,205.22,75.38,43,36,54,1,OK
21:57.8,24.08,76.44,159.89,75.38,43,36,54,1,OK
21:57.8,-23.43,76.44,118.88,75.38,43,36,54,1,OK
21:57.8,-69.1,76.44,81.51,75.38,43,36,54,1,OK
21:57.8,-107.45,76.44,46.64,75.38,43,36,54,1,OK
21:57.8,-137.13,76.44,15.36,75.38,43,36,54,1,OK
21:57.9,-161.73,76.44,-11.02,75.38,43,36,54,1,OK
21:57.9,-181.74,76.44,-35.39,75.38,43,36,54,1,OK
21:57.9,-191.83,76.44,-51.29,75.38,43,36,54,1,OK
21:57.9,-194.91,76.44,-64.76,75.38,43,36,54,1,OK
21:57.9,-196.26,76.44,-75.84,75.38,43,36,54,1,OK
21:57.9,-195.26,76.44,-84.61,75.38,43,36,54,1,OK
21:57.9,-192.47,76.44,-91.53,75.38,43,36,54,1,OK
21:57.9,-189.22,76.44,-100.36,75.38,43,36,54,1,OK
